ID	SLNO	SALIST	SOURCE_CONCEPT	CONCEPTICON_ID	CONCEPTICON_NAME	FORM	TOKENS	BORROWED	TONES	SOURCE	PAGE	DOCULECT	SPEAKER	GLOTTOCODE	NOTES
6225	1557		twenty-six (26)	3476	TWENTY SIX	kʰy³³ kə⁴⁴ kʰə³¹ ʒok³¹	kʰ y ³³ + k ə ⁴⁴ + kʰ ə ³¹ + ʒ o k ³¹	0	33 44 31 31	nawsawu2016makyam	258	Khalai	kl1	maky1236	
6226	1557		twenty-six (26)	3476	TWENTY SIX	kʰy³³ kə⁴⁴ kʰə²¹ zɔk²¹	kʰ y ³³ + k ə ⁴⁴ + kʰ ə ²¹ + z ɔ k ²¹	0	33 44 21 21	nawsawu2016makyam	258	Khalai	kl2	maky1236	
6227	1557		twenty-six (26)	3476	TWENTY SIX	kʰy³³ kin⁵² kʰə³¹ rɔk³¹	kʰ y ³³ + k i n ⁵² + kʰ ə ³¹ + r ɔ k ³¹	0	33 52 31 31	nawsawu2016makyam	258	Santong	st1	maky1236	
6228	1557		twenty-six (26)	3476	TWENTY SIX	kʰy³³ kin⁴² kʰə²¹ rɔk²¹	kʰ y ³³ + k i n ⁴² + kʰ ə ²¹ + r ɔ k ²¹	0	33 42 21 21	nawsawu2016makyam	258	Santong	st2	maky1236	
6229	1558		twenty-seven (27)	3477	TWENTY SEVEN	kʰy³³ kə⁴⁴ kʰə³¹ ɲɛk³¹	kʰ y ³³ + k ə ⁴⁴ + kʰ ə ³¹ + ɲ ɛ k ³¹	0	33 44 31 31	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6230	1558		twenty-seven (27)	3477	TWENTY SEVEN	kʰy³³ kə⁴⁴ kʰə²¹ ɲɛk²¹	kʰ y ³³ + k ə ⁴⁴ + kʰ ə ²¹ + ɲ ɛ k ²¹	0	33 44 21 21	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6231	1558		twenty-seven (27)	3477	TWENTY SEVEN	kʰy³³ kin⁵² kʰə³¹ ɲek³¹	kʰ y ³³ + k i n ⁵² + kʰ ə ³¹ + ɲ e k ³¹	0	33 52 31 31	nawsawu2016makyam	259	Santong	st1	maky1236	
6232	1558		twenty-seven (27)	3477	TWENTY SEVEN	kʰy³³ kin⁴² kʰə²¹ ɲek²¹	kʰ y ³³ + k i n ⁴² + kʰ ə ²¹ + ɲ e k ²¹	0	33 42 21 21	nawsawu2016makyam	259	Santong	st2	maky1236	
6233	1559		twenty-eight (28)	3478	TWENTY EIGHT	kʰy³³ kə⁴⁴ tʰə³¹ wat³¹	kʰ y ³³ + k ə ⁴⁴ + tʰ ə ³¹ + w a t ³¹	0	33 44 31 31	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6234	1559		twenty-eight (28)	3478	TWENTY EIGHT	kʰy³³ kə⁴⁴ tʰə²¹ wat²¹	kʰ y ³³ + k ə ⁴⁴ + tʰ ə ²¹ + w a t ²¹	0	33 44 21 21	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6235	1559		twenty-eight (28)	3478	TWENTY EIGHT	kʰy³³ kin⁵² tʰə³¹ wat³¹	kʰ y ³³ + k i n ⁵² + tʰ ə ³¹ + w a t ³¹	0	33 52 31 31	nawsawu2016makyam	259	Santong	st1	maky1236	
6236	1559		twenty-eight (28)	3478	TWENTY EIGHT	kʰy³³ kin⁴² tʰə²¹ wat²¹	kʰ y ³³ + k i n ⁴² + tʰ ə ²¹ + w a t ²¹	0	33 42 21 21	nawsawu2016makyam	259	Santong	st2	maky1236	
6237	1560		twenty-nine (29)	3479	TWENTY NINE	ly³³ θam³³ man⁴⁴ kʰuan⁴⁴ poŋ³¹	l y ³³ + θ a m ³³ + m a n ⁴⁴ + kʰ ua n ⁴⁴ + p o ŋ ³¹	0	33 33 44 44 31	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6238	1560		twenty-nine (29)	3479	TWENTY NINE	ly³³ θam³³ man⁴⁴ kʰuan⁴⁴ poŋ²¹	l y ³³ + θ a m ³³ + m a n ⁴⁴ + kʰ ua n ⁴⁴ + p o ŋ ²¹	0	33 33 44 44 21	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6239	1560		twenty-nine (29)	3479	TWENTY NINE	ly³³ θam³³ mi⁴⁴ kʰuan²⁴ pɔŋ³¹	l y ³³ + θ a m ³³ + m i ⁴⁴ + kʰ ua n ²⁴ + p ɔ ŋ ³¹	0	33 33 44 24 31	nawsawu2016makyam	259	Santong	st1	maky1236	
6240	1560		twenty-nine (29)	3479	TWENTY NINE	ly³³ θam³³ mi⁴⁴ kʰuan³⁵ pɔŋ³³	l y ³³ + θ a m ³³ + m i ⁴⁴ + kʰ ua n ³⁵ + p ɔ ŋ ³³	0	33 33 44 35 33	nawsawu2016makyam	259	Santong	st2	maky1236	
6241	1561	0030.:thirty	thirty (30)	1715	THIRTY	ly³³ θam³³	l y ³³ + θ a m ³³	0	33 33	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6242	1561	0030.:thirty	thirty (30)	1715	THIRTY	ly³³ θam³³	l y ³³ + θ a m ³³	0	33 33	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6243	1561	0030.:thirty	thirty (30)	1715	THIRTY	ly³³ θam³³	l y ³³ + θ a m ³³	0	33 33	nawsawu2016makyam	259	Santong	st1	maky1236	
6244	1561	0030.:thirty	thirty (30)	1715	THIRTY	ly³³ θam³³	l y ³³ + θ a m ³³	0	33 33	nawsawu2016makyam	259	Santong	st2	maky1236	
6245	1562	0040.:forty	forty (40)	1716	FORTY	ly³³ pʰə³³ li³³	l y ³³ + pʰ ə ³³ + l i ³³	0	33 33 33	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6246	1562	0040.:forty	forty (40)	1716	FORTY	ly³³ pʰə³³ li³³	l y ³³ + pʰ ə ³³ + l i ³³	0	33 33 33	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6247	1562	0040.:forty	forty (40)	1716	FORTY	ly³³ pʰə³¹ li³³	l y ³³ + pʰ ə ³¹ + l i ³³	0	33 31 33	nawsawu2016makyam	259	Santong	st1	maky1236	
6248	1562	0040.:forty	forty (40)	1716	FORTY	ly³³ pʰə²¹ li³³	l y ³³ + pʰ ə ²¹ + l i ³³	0	33 21 33	nawsawu2016makyam	259	Santong	st2	maky1236	
6249	1563	0050.:fifty	fifty (50)	1717	FIFTY	ly³³ pʰə³³ ŋa³³	l y ³³ + pʰ ə ³³ + ŋ a ³³	0	33 33 33	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6250	1563	0050.:fifty	fifty (50)	1717	FIFTY	ly³³ pʰə³³ ŋa³³	l y ³³ + pʰ ə ³³ + ŋ a ³³	0	33 33 33	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6251	1563	0050.:fifty	fifty (50)	1717	FIFTY	ly³³ pʰə³¹ ŋa³³	l y ³³ + pʰ ə ³¹ + ŋ a ³³	0	33 31 33	nawsawu2016makyam	259	Santong	st1	maky1236	
6252	1563	0050.:fifty	fifty (50)	1717	FIFTY	ly³³ pʰə²¹ ŋa³³	l y ³³ + pʰ ə ²¹ + ŋ a ³³	0	33 21 33	nawsawu2016makyam	259	Santong	st2	maky1236	
6253	1564		sixty (60)	1718	SIXTY	ly³³ kʰə³¹ zɔk³¹	l y ³³ + kʰ ə ³¹ + z ɔ k ³¹	0	33 31 31	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6254	1564		sixty (60)	1718	SIXTY	ly³³ kʰə²¹ zɔk²¹	l y ³³ + kʰ ə ²¹ + z ɔ k ²¹	0	33 21 21	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6255	1564		sixty (60)	1718	SIXTY	ly³³ kʰə³¹ rɔk³¹	l y ³³ + kʰ ə ³¹ + r ɔ k ³¹	0	33 31 31	nawsawu2016makyam	259	Santong	st1	maky1236	
6256	1564		sixty (60)	1718	SIXTY	ly³³ kʰə²¹ rɔk²¹	l y ³³ + kʰ ə ²¹ + r ɔ k ²¹	0	33 21 21	nawsawu2016makyam	259	Santong	st2	maky1236	
6257	1565		seventy (70)	1721	SEVENTY	ly³³ kʰə³¹ ɲek³¹	l y ³³ + kʰ ə ³¹ + ɲ e k ³¹	0	33 31 31	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6258	1565		seventy (70)	1721	SEVENTY	ly³³ kʰə²¹ ɲek²¹	l y ³³ + kʰ ə ²¹ + ɲ e k ²¹	0	33 21 21	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6259	1565		seventy (70)	1721	SEVENTY	ly³³ kʰə³¹ ɲek³¹	l y ³³ + kʰ ə ³¹ + ɲ e k ³¹	0	33 31 31	nawsawu2016makyam	259	Santong	st1	maky1236	
6260	1565		seventy (70)	1721	SEVENTY	ly³³ kʰə²¹ ɲek²¹	l y ³³ + kʰ ə ²¹ + ɲ e k ²¹	0	33 21 21	nawsawu2016makyam	259	Santong	st2	maky1236	
6261	1566		eighty (80)	1722	EIGHTY	ly³³ tʰə³¹ wat³¹	l y ³³ + tʰ ə ³¹ + w a t ³¹	0	33 31 31	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6262	1566		eighty (80)	1722	EIGHTY	ly³³ tʰə²¹ wat²¹	l y ³³ + tʰ ə ²¹ + w a t ²¹	0	33 21 21	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6263	1566		eighty (80)	1722	EIGHTY	ly³³ tʰə³¹ wat³¹	l y ³³ + tʰ ə ³¹ + w a t ³¹	0	33 31 31	nawsawu2016makyam	259	Santong	st1	maky1236	
6264	1566		eighty (80)	1722	EIGHTY	ly³³ tʰə²¹ wat²¹	l y ³³ + tʰ ə ²¹ + w a t ²¹	0	33 21 21	nawsawu2016makyam	259	Santong	st2	maky1236	
6265	1567		ninety (90)	1724	NINETY	zy³³ man²⁴ kʰuam⁴⁴ pɔŋ³¹	z y ³³ + m a n ²⁴ + kʰ ua m ⁴⁴ + p ɔ ŋ ³¹	0	33 24 44 31	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6266	1567		ninety (90)	1724	NINETY	zy³³ man³⁵  kʰuam⁴⁴ pɔŋ²¹	z y ³³ + m a n ³⁵ + + kʰ ua m ⁴⁴ + p ɔ ŋ ²¹	0	33 35  44 21	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6267	1567		ninety (90)	1724	NINETY	zy³³ mi⁴⁴ kʰuan²⁴ pɔŋ³¹	z y ³³ + m i ⁴⁴ + kʰ ua n ²⁴ + p ɔ ŋ ³¹	0	33 44 24 31	nawsawu2016makyam	259	Santong	st1	maky1236	
6268	1567		ninety (90)	1724	NINETY	zy³³ mi⁴⁴ kʰuan⁴⁴ pɔŋ²¹	z y ³³ + m i ⁴⁴ + kʰ ua n ⁴⁴ + p ɔ ŋ ²¹	0	33 44 44 21	nawsawu2016makyam	259	Santong	st2	maky1236	
6269	1568	0200.:two.hundred	two hundred (200)	2676	TWO HUNDRED	zy³³ nat⁴⁴	z y ³³ + n a t ⁴⁴	0	33 44	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6270	1568	0200.:two.hundred	two hundred (200)	2676	TWO HUNDRED	zy³³ nat⁵²	z y ³³ + n a t ⁵²	0	33 52	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6271	1568	0200.:two.hundred	two hundred (200)	2676	TWO HUNDRED	zy²⁴ nat⁴⁴	z y ²⁴ + n a t ⁴⁴	0	24 44	nawsawu2016makyam	259	Santong	st1	maky1236	
6272	1568	0200.:two.hundred	two hundred (200)	2676	TWO HUNDRED	zy³⁵ nat⁴⁴	z y ³⁵ + n a t ⁴⁴	0	35 44	nawsawu2016makyam	259	Santong	st2	maky1236	
6273	1569	0500.:five.hundred	five hundred (500)	3516	FIVE HUNDRED	zy³³ pʰə³¹ ŋa³³	z y ³³ + pʰ ə ³¹ + ŋ a ³³	0	33 31 33	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6274	1569	0500.:five.hundred	five hundred (500)	3516	FIVE HUNDRED	zy³³ pʰə²¹ ŋa³³	z y ³³ + pʰ ə ²¹ + ŋ a ³³	0	33 21 33	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6275	1569	0500.:five.hundred	five hundred (500)	3516	FIVE HUNDRED	zy³³ pʰə³¹ ŋa³³	z y ³³ + pʰ ə ³¹ + ŋ a ³³	0	33 31 33	nawsawu2016makyam	259	Santong	st1	maky1236	
6276	1569	0500.:five.hundred	five hundred (500)	3516	FIVE HUNDRED	zy³³ pʰə²¹ ŋa³³	z y ³³ + pʰ ə ²¹ + ŋ a ³³	0	33 21 33	nawsawu2016makyam	259	Santong	st2	maky1236	
6277	1570		two thousand (2000)	3524	TWO THOUSAND	heiŋ³³ nat⁴⁴	h ei ŋ ³³ + n a t ⁴⁴	0	33 44	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6278	1570		two thousand (2000)	3524	TWO THOUSAND	heiŋ³³ nat⁴⁴	h ei ŋ ³³ + n a t ⁴⁴	0	33 44	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6279	1570		two thousand (2000)	3524	TWO THOUSAND	heiŋ³³ nat⁵²	h ei ŋ ³³ + n a t ⁵²	0	33 52	nawsawu2016makyam	259	Santong	st1	maky1236	
6280	1570		two thousand (2000)	3524	TWO THOUSAND	heiŋ³³ nat²¹	h ei ŋ ³³ + n a t ²¹	0	33 21	nawsawu2016makyam	259	Santong	st2	maky1236	
6281	1571	first:to.be	(be) first	728	FIRST	ŋaʔ³¹ piʔ⁴⁴	ŋ a ʔ ³¹ + p i ʔ ⁴⁴	0	31 44	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6282	1571	first:to.be	(be) first	728	FIRST	ŋaʔ⁵² piʔ⁵²	ŋ a ʔ ⁵² + p i ʔ ⁵²	0	52 52	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6283	1571	first:to.be	(be) first	728	FIRST	kə³¹ tʰan⁴⁴ tʃi³³	k ə ³¹ + tʰ a n ⁴⁴ + tʃ i ³³	0	31 44 33	nawsawu2016makyam	259	Santong	st1	maky1236	
6284	1571	first:to.be	(be) first	728	FIRST	kə²¹ tʰan³³ piʔ²¹	k ə ²¹ + tʰ a n ³³ + p i ʔ ²¹	0	21 33 21	nawsawu2016makyam	259	Santong	st2	maky1236	
6285	1572		(be) second	1384	SECOND	ʃy²⁴ tʃə³¹ tʰɔŋ⁴⁴ piʔ³¹	ʃ y ²⁴ + tʃ ə ³¹ + tʰ ɔ ŋ ⁴⁴ + p i ʔ ³¹	0	24 31 44 31	nawsawu2016makyam	259	Khalai	kl1	maky1236	
6286	1572		(be) second	1384	SECOND	ʃy³⁵  tʃə²¹ tʰɔŋ⁴⁴ piʔ²¹	ʃ y ³⁵ + + tʃ ə ²¹ + tʰ ɔ ŋ ⁴⁴ + p i ʔ ²¹	0	35  21 44 21	nawsawu2016makyam	259	Khalai	kl2	maky1236	
6287	1572		(be) second	1384	SECOND	nat⁴⁴ tʰy³³ min³¹ piʔ³¹	n a t ⁴⁴ + tʰ y ³³ + m i n ³¹ + p i ʔ ³¹	0	44 33 31 31	nawsawu2016makyam	259	Santong	st1	maky1236	
6288	1572		(be) second	1384	SECOND	nat⁴⁴ tʰy³³ min²¹ piʔ²¹	n a t ⁴⁴ + tʰ y ³³ + m i n ²¹ + p i ʔ ²¹	0	44 33 21 21	nawsawu2016makyam	259	Santong	st2	maky1236	
6289	1573		(be) third	1859	THIRD	θy²⁴ tʰam³³ piʔ³¹	θ y ²⁴ + tʰ a m ³³ + p i ʔ ³¹	0	24 33 31	nawsawu2016makyam	260	Khalai	kl1	maky1236	
6290	1573		(be) third	1859	THIRD	θy³⁵  tʰam³³ piʔ²¹	θ y ³⁵ + + tʰ a m ³³ + p i ʔ ²¹	0	35  33 21	nawsawu2016makyam	260	Khalai	kl2	maky1236	
6291	1573		(be) third	1859	THIRD	θam⁴⁴ tʰy³³ min³¹ piʔ³¹	θ a m ⁴⁴ + tʰ y ³³ + m i n ³¹ + p i ʔ ³¹	0	44 33 31 31	nawsawu2016makyam	260	Santong	st1	maky1236	
6292	1573		(be) third	1859	THIRD	θam⁴⁴ tʰy³³ min²¹ piʔ²¹	θ a m ⁴⁴ + tʰ y ³³ + m i n ²¹ + p i ʔ ²¹	0	44 33 21 21	nawsawu2016makyam	260	Santong	st2	maky1236	
6293	1574		(be) last	1529	LAST (FINAL)	kə⁴⁴ tʰam³³ piʔ³¹	k ə ⁴⁴ + tʰ a m ³³ + p i ʔ ³¹	0	44 33 31	nawsawu2016makyam	260	Khalai	kl1	maky1236	
6294	1574		(be) last	1529	LAST (FINAL)	kə⁴⁴ tʰam³³ piʔ²¹	k ə ⁴⁴ + tʰ a m ³³ + p i ʔ ²¹	0	44 33 21	nawsawu2016makyam	260	Khalai	kl2	maky1236	
6295	1574		(be) last	1529	LAST (FINAL)	θy⁴⁴ tʰam⁵²	θ y ⁴⁴ + tʰ a m ⁵²	0	44 52	nawsawu2016makyam	260	Santong	st1	maky1236	
6296	1574		(be) last	1529	LAST (FINAL)	θy³³ tʰam³⁵	θ y ³³ + tʰ a m ³⁵	0	33 35	nawsawu2016makyam	260	Santong	st2	maky1236	
6297	1575		add	2882	ADD	ham³³ kom⁴⁴ laʔ⁵² ʃyʔ⁵² huan³¹	h a m ³³ + k o m ⁴⁴ + l a ʔ ⁵² + ʃ y ʔ ⁵² + h ua n ³¹	0	33 44 52 52 31	nawsawu2016makyam	260	Khalai	kl1	maky1236	
6298	1575		add	2882	ADD	ham³³ kom⁴⁴ laʔ⁵² ʃyʔ⁵² huan²¹	h a m ³³ + k o m ⁴⁴ + l a ʔ ⁵² + ʃ y ʔ ⁵² + h ua n ²¹	0	33 44 52 52 21	nawsawu2016makyam	260	Khalai	kl2	maky1236	
6299	1575		add	2882	ADD	laʔ⁵² syʔ⁵² kɔ³¹	l a ʔ ⁵² + s y ʔ ⁵² + k ɔ ³¹	0	52 52 31	nawsawu2016makyam	260	Santong	st1	maky1236	
6300	1575		add	2882	ADD	laʔ⁴² syʔ⁴² kɔ²¹	l a ʔ ⁴² + s y ʔ ⁴² + k ɔ ²¹	0	42 42 21	nawsawu2016makyam	260	Santong	st2	maky1236	
6301	1576		subtract, take away	-	-	ʔə³¹ ɲaŋ⁴⁴ laʔ⁵² huan³¹	ʔ ə ³¹ + ɲ a ŋ ⁴⁴ + l a ʔ ⁵² + h ua n ³¹	0	31 44 52 31	nawsawu2016makyam	260	Khalai	kl1	maky1236	
6302	1576		subtract, take away	-	-	ʔə²¹ ɲaŋ⁴⁴ laʔ⁵² huan²¹	ʔ ə ²¹ + ɲ a ŋ ⁴⁴ + l a ʔ ⁵² + h ua n ²¹	0	21 44 52 21	nawsawu2016makyam	260	Khalai	kl2	maky1236	
6303	1576		subtract, take away	-	-	laʔ⁵² kɔ³¹	l a ʔ ⁵² + k ɔ ³¹	0	52 31	nawsawu2016makyam	260	Santong	st1	maky1236	
6304	1576		subtract, take away	-	-	laʔ⁴² kɔ³³	l a ʔ ⁴² + k ɔ ³³	0	42 33	nawsawu2016makyam	260	Santong	st2	maky1236	
6305	1577	increase:to	increase (intr)	1041	INCREASE	kə³³ kʰap²⁴ tʃɔʔ³³ kɔ³¹	k ə ³³ + kʰ a p ²⁴ + tʃ ɔ ʔ ³³ + k ɔ ³¹	0	33 24 33 31	nawsawu2016makyam	260	Khalai	kl1	maky1236	
6306	1577	increase:to	increase (intr)	1041	INCREASE	kə³³ kʰap³⁵  tʃɔʔ³³ kɔ²¹	k ə ³³ + kʰ a p ³⁵ + + tʃ ɔ ʔ ³³ + k ɔ ²¹	0	33 35  33 21	nawsawu2016makyam	260	Khalai	kl2	maky1236	
6307	1577	increase:to	increase (intr)	1041	INCREASE	kʰap⁵² kɔ⁴⁴	kʰ a p ⁵² + k ɔ ⁴⁴	0	52 44	nawsawu2016makyam	260	Santong	st1	maky1236	
6308	1577	increase:to	increase (intr)	1041	INCREASE	kʰap⁴² kɔ⁴⁴	kʰ a p ⁴² + k ɔ ⁴⁴	0	42 44	nawsawu2016makyam	260	Santong	st2	maky1236	
6309	1578	decrease:to	decrease (intr)	2864	DECREASE	xut⁴⁴ huan³¹	x u t ⁴⁴ + h ua n ³¹	0	44 31	nawsawu2016makyam	260	Khalai	kl1	maky1236	
6310	1578	decrease:to	decrease (intr)	2864	DECREASE	xut⁴⁴ huan²¹	x u t ⁴⁴ + h ua n ²¹	0	44 21	nawsawu2016makyam	260	Khalai	kl2	maky1236	
6311	1578	decrease:to	decrease (intr)	2864	DECREASE	kʰyt⁵² kɔ³¹	kʰ y t ⁵² + k ɔ ³¹	0	52 31	nawsawu2016makyam	260	Santong	st1	maky1236	
6312	1578	decrease:to	decrease (intr)	2864	DECREASE	kʰyt⁴² kɔ⁴⁴	kʰ y t ⁴² + k ɔ ⁴⁴	0	42 44	nawsawu2016makyam	260	Santong	st2	maky1236	
6313	1579		arrange	1568	ARRANGE	niɛʔ³¹ lə³¹ kɔ³¹	n iɛ ʔ ³¹ + l ə ³¹ + k ɔ ³¹	0	31 31 31	nawsawu2016makyam	260	Khalai	kl1	maky1236	
6314	1579		arrange	1568	ARRANGE	niɛʔ²¹ lə²¹ kɔ²¹	n iɛ ʔ ²¹ + l ə ²¹ + k ɔ ²¹	0	21 21 21	nawsawu2016makyam	260	Khalai	kl2	maky1236	
6315	1579		arrange	1568	ARRANGE	tʰat³¹ tuom⁴⁴ niɛʔ⁵² tuom³³ kɔ³¹	tʰ a t ³¹ + t uo m ⁴⁴ + n iɛ ʔ ⁵² + t uo m ³³ + k ɔ ³¹	0	31 44 52 33 31	nawsawu2016makyam	260	Santong	st1	maky1236	
6316	1579		arrange	1568	ARRANGE	tʰat²¹ tuom⁴² niɛʔ⁴² tuom³³ kɔ³³	tʰ a t ²¹ + t uo m ⁴² + n iɛ ʔ ⁴² + t uo m ³³ + k ɔ ³³	0	21 42 42 33 33	nawsawu2016makyam	260	Santong	st2	maky1236	
6317	1580	equal:to.be	(be) equal	1570	EQUAL	ho³³ θi⁴⁴ kə⁴⁴ laʔ³¹ meiʔ³¹ ɲiʔ³¹	h o ³³ + θ i ⁴⁴ + k ə ⁴⁴ + l a ʔ ³¹ + m ei ʔ ³¹ + ɲ i ʔ ³¹	0	33 44 44 31 31 31	nawsawu2016makyam	260	Khalai	kl1	maky1236	
6318	1580	equal:to.be	(be) equal	1570	EQUAL	hi³³ θi⁴⁴ kɔ⁴⁴ laʔ⁵² meiʔ⁴⁴ ɲiʔ²¹	h i ³³ + θ i ⁴⁴ + k ɔ ⁴⁴ + l a ʔ ⁵² + m ei ʔ ⁴⁴ + ɲ i ʔ ²¹	0	33 44 44 52 44 21	nawsawu2016makyam	260	Khalai	kl2	maky1236	
6319	1580	equal:to.be	(be) equal	1570	EQUAL	vi³³ kɔ³¹	v i ³³ + k ɔ ³¹	0	33 31	nawsawu2016makyam	260	Santong	st1	maky1236	
6320	1580	equal:to.be	(be) equal	1570	EQUAL	vi³³ lə²¹ kɔ²¹	v i ³³ + l ə ²¹ + k ɔ ²¹	0	33 21 21	nawsawu2016makyam	260	Santong	st2	maky1236	
6321	1581		(be) abundant	-	-	lə³¹ tu⁴⁴ puan³³ kə³¹ ʔə³³ lə³¹ kɔ³³	l ə ³¹ + t u ⁴⁴ + p ua n ³³ + k ə ³¹ + ʔ ə ³³ + l ə ³¹ + k ɔ ³³	0	31 44 33 31 33 31 33	nawsawu2016makyam	260	Khalai	kl1	maky1236	
6322	1581		(be) abundant	-	-	lə²¹ tu⁴⁴ puan³³ kə²¹ ʔə³³ lə²¹ kɔ³³	l ə ²¹ + t u ⁴⁴ + p ua n ³³ + k ə ²¹ + ʔ ə ³³ + l ə ²¹ + k ɔ ³³	0	21 44 33 21 33 21 33	nawsawu2016makyam	260	Khalai	kl2	maky1236	
6323	1581		(be) abundant	-	-	puan³³ lə³¹ kɔ³³	p ua n ³³ + l ə ³¹ + k ɔ ³³	0	33 31 33	nawsawu2016makyam	260	Santong	st1	maky1236	
6324	1581		(be) abundant	-	-	puan³³ lə²¹ kɔ²¹	p ua n ³³ + l ə ²¹ + k ɔ ²¹	0	33 21 21	nawsawu2016makyam	260	Santong	st2	maky1236	
6325	1582	enough!sufficient:to.be	enough	925	ENOUGH	θyʔ⁵² huan³¹	θ y ʔ ⁵² + h ua n ³¹	0	52 31	nawsawu2016makyam	260	Khalai	kl1	maky1236	
6326	1582	enough!sufficient:to.be	enough	925	ENOUGH	θyʔ⁵² huan²¹	θ y ʔ ⁵² + h ua n ²¹	0	52 21	nawsawu2016makyam	260	Khalai	kl2	maky1236	
6327	1582	enough!sufficient:to.be	enough	925	ENOUGH	θyʔ⁵² lə⁴⁴ kɔ³¹	θ y ʔ ⁵² + l ə ⁴⁴ + k ɔ ³¹	0	52 44 31	nawsawu2016makyam	260	Santong	st1	maky1236	
6328	1582	enough!sufficient:to.be	enough	925	ENOUGH	θyʔ⁴² lə²¹ kɔ²¹	θ y ʔ ⁴² + l ə ²¹ + k ɔ ²¹	0	42 21 21	nawsawu2016makyam	260	Santong	st2	maky1236	
6329	1583	lack:to	lack (v)	2329	LACK (NOT HAVE)	kə³³ ŋa²⁴ kɔ³¹ tiɛʔ⁵² lə³¹ kɔ³¹	k ə ³³ + ŋ a ²⁴ + k ɔ ³¹ + t iɛ ʔ ⁵² + l ə ³¹ + k ɔ ³¹	0	33 24 31 52 31 31	nawsawu2016makyam	260	Khalai	kl1	maky1236	
6330	1583	lack:to	lack (v)	2329	LACK (NOT HAVE)	kə³³ ŋa³⁵  kɔ²¹ tiɛʔ⁵² lə²¹ kɔ²¹	k ə ³³ + ŋ a ³⁵ + + k ɔ ²¹ + t iɛ ʔ ⁵² + l ə ²¹ + k ɔ ²¹	0	33 35  21 52 21 21	nawsawu2016makyam	260	Khalai	kl2	maky1236	
6331	1583	lack:to	lack (v)	2329	LACK (NOT HAVE)	tiɛʔ⁵² lə⁴⁴ kɔ³¹	t iɛ ʔ ⁵² + l ə ⁴⁴ + k ɔ ³¹	0	52 44 31	nawsawu2016makyam	260	Santong	st1	maky1236	
6332	1583	lack:to	lack (v)	2329	LACK (NOT HAVE)	tiɛʔ⁴² lə²¹ kɔ²¹	t iɛ ʔ ⁴² + l ə ²¹ + k ɔ ²¹	0	42 21 21	nawsawu2016makyam	260	Santong	st2	maky1236	
6333	1584		(be) used up	-	-	θan⁵² pan⁵² huan³¹	θ a n ⁵² + p a n ⁵² + h ua n ³¹	0	52 52 31	nawsawu2016makyam	260	Khalai	kl1	maky1236	
6334	1584		(be) used up	-	-	θan⁵² pan⁴⁴ huan²¹	θ a n ⁵² + p a n ⁴⁴ + h ua n ²¹	0	52 44 21	nawsawu2016makyam	260	Khalai	kl2	maky1236	
6335	1584		(be) used up	-	-	θan⁵² pan⁴⁴ huan³¹	θ a n ⁵² + p a n ⁴⁴ + h ua n ³¹	0	52 44 31	nawsawu2016makyam	260	Santong	st1	maky1236	
6336	1584		(be) used up	-	-	θan⁴² pan⁴⁴ huan²¹	θ a n ⁴² + p a n ⁴⁴ + h ua n ²¹	0	42 44 21	nawsawu2016makyam	260	Santong	st2	maky1236	
6337	1585		everybody	-	-	kə³¹ ly⁴⁴ pi³¹	k ə ³¹ + l y ⁴⁴ + p i ³¹	0	31 44 31	nawsawu2016makyam	260	Khalai	kl1	maky1236	
6338	1585		everybody	-	-	kə²¹ ly⁴⁴ pi³¹	k ə ²¹ + l y ⁴⁴ + p i ³¹	0	21 44 31	nawsawu2016makyam	260	Khalai	kl2	maky1236	
6339	1585		everybody	-	-	kə³¹ ly⁴⁴ pi³¹	k ə ³¹ + l y ⁴⁴ + p i ³¹	0	31 44 31	nawsawu2016makyam	261	Santong	st1	maky1236	
