ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source,SLNO,Borrowed,Tones,Page,Speaker,Notes
1022,Khalai,to be smelly,nuam³³ kɔ⁴⁴,n ua m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,256,false,33 44,171,kl2,
1023,Santong,to be smelly,nom³³ kɔ⁴⁴,n o m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,256,false,33 44,171,st1,
1024,Santong,to be smelly,nuom³³ kɔ⁴⁴,n uo m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,256,false,33 44,171,st2,
1025,Khalai,to smell (sniff),pʰə³¹ nuam³³ kɔ³¹,pʰ ə ³¹ + n ua m ³³ + k ɔ ³¹,,nawsawu2016makyam,257,false,31 33 31,171,kl1,
1026,Khalai,to smell (sniff),pʰə³³ nuam³³ kɔ⁴⁴,pʰ ə ³³ + n ua m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,257,false,33 33 44,171,kl2,
1027,Santong,to smell (sniff),pʰə³¹ nuom³³ kɔ³¹,pʰ ə ³¹ + n uo m ³³ + k ɔ ³¹,,nawsawu2016makyam,257,false,31 33 31,171,st1,
1028,Santong,to smell (sniff),pʰə²¹ nuom³³ kɔ²¹,pʰ ə ²¹ + n uo m ³³ + k ɔ ²¹,,nawsawu2016makyam,257,false,21 33 21,171,st2,
1029,Khalai,to see,huap⁵² kɔ⁴⁴,h ua p ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,258,false,52 44,171,kl1,
1030,Khalai,to see,huap⁵² kɔ⁴⁴,h ua p ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,258,false,52 44,171,kl2,
1031,Santong,to see,kʰop⁵² kɔ⁴⁴,kʰ o p ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,258,false,52 44,171,st1,
1032,Santong,to see,kʰop²¹ kɔ⁴⁴,kʰ o p ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,258,false,21 44,171,st2,
1033,Khalai,to look at,zy³³ kɔ⁴⁴,z y ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,259,false,33 44,171,kl1,
1034,Khalai,to look at,zə³³ kɔ⁴⁴,z ə ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,259,false,33 44,171,kl2,
1035,Santong,to look at,tʰy³³ kɔ⁴⁴,tʰ y ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,259,false,33 44,171,st1,
1036,Santong,to look at,tʰy³³ kɔ⁴⁴,tʰ y ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,259,false,33 44,171,st2,
1037,Khalai,to weep,ʒip⁴⁴ kɔ⁴⁴,ʒ i p ⁴⁴ + k ɔ ⁴⁴,,nawsawu2016makyam,260,false,44 44,171,kl1,
1038,Khalai,to weep,ʒip⁵² kɔ⁴⁴,ʒ i p ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,260,false,52 44,171,kl2,
1039,Santong,to weep,zip⁵² kɔ⁴⁴,z i p ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,260,false,52 44,171,st1,
1040,Santong,to weep,zip²¹ kɔ⁴⁴,z i p ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,260,false,21 44,171,st2,
1041,Khalai,to eat,tʃaʔ⁴⁴ kɔ⁴⁴,tʃ a ʔ ⁴⁴ + k ɔ ⁴⁴,,nawsawu2016makyam,261,false,44 44,171,kl1,
1042,Khalai,to eat,tʃaʔ⁴⁴ kɔ⁴⁴,tʃ a ʔ ⁴⁴ + k ɔ ⁴⁴,,nawsawu2016makyam,261,false,44 44,171,kl2,
1043,Santong,to eat,tʃaʔ⁵² kɔ⁴⁴,tʃ a ʔ ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,261,false,52 44,171,st1,
1044,Santong,to eat,tʃaʔ²¹ kɔ⁴⁴,tʃ a ʔ ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,261,false,21 44,171,st2,
1045,Khalai,to swallow,ʒi³³ huan⁴⁴,ʒ i ³³ + h ua n ⁴⁴,,nawsawu2016makyam,262,false,33 44,171,kl1,
1046,Khalai,to swallow,ʒi⁵² huan⁴⁴,ʒ i ⁵² + h ua n ⁴⁴,,nawsawu2016makyam,262,false,52 44,171,kl2,
1047,Santong,to swallow,zi³³ kɔ³¹,z i ³³ + k ɔ ³¹,,nawsawu2016makyam,262,false,33 31,171,st1,
1048,Santong,to swallow,zi⁴² kɔ²¹,z i ⁴² + k ɔ ²¹,,nawsawu2016makyam,262,false,42 21,171,st2,
1049,Khalai,to be hungry,vuam³³ kɔ⁴⁴,v ua m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,263,false,33 44,171,kl1,
1050,Khalai,to be hungry,vuam³³ kɔ⁴⁴,v ua m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,263,false,33 44,171,kl2,
1051,Santong,to be hungry,vom³³ kɔ⁴⁴,v o m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,263,false,33 44,171,st1,
1052,Santong,to be hungry,vom³³ kɔ⁴⁴,v o m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,263,false,33 44,171,st2,
1053,Khalai,to be full (after eating),huat⁵² huan³¹,h ua t ⁵² + h ua n ³¹,,nawsawu2016makyam,264,false,52 31,172,kl1,
1054,Khalai,to be full (after eating),huat⁵² huan²¹,h ua t ⁵² + h ua n ²¹,,nawsawu2016makyam,264,false,52 21,172,kl2,
1055,Santong,to be full (after eating),huat⁵² kɔ⁴⁴,h ua t ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,264,false,52 44,172,st1,
1056,Santong,to be full (after eating),huat⁴² kɔ⁴⁴,h ua t ⁴² + k ɔ ⁴⁴,,nawsawu2016makyam,264,false,42 44,172,st2,
1057,Khalai,to be thirsty,tʰi⁴⁴ kʰə³³ wat³¹ kɔ⁴⁴,tʰ i ⁴⁴ + kʰ ə ³³ + w a t ³¹ + k ɔ ⁴⁴,,nawsawu2016makyam,265,false,44 33 31 44,172,kl1,
1058,Khalai,to be thirsty,tʰi⁵² kʰə³³ wat²¹ kɔ⁴⁴,tʰ i ⁵² + kʰ ə ³³ + w a t ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,265,false,52 33 21 44,172,kl2,
1059,Santong,to be thirsty,tʰi⁴⁴ kʰə³¹ ɣɔp³¹ kɔ⁴⁴,tʰ i ⁴⁴ + kʰ ə ³¹ + ɣ ɔ p ³¹ + k ɔ ⁴⁴,,nawsawu2016makyam,265,false,44 31 31 44,172,st1,
1060,Santong,to be thirsty,tʰi⁴⁴ kʰə²¹ ɣɔp²¹ kɔ⁴⁴,tʰ i ⁴⁴ + kʰ ə ²¹ + ɣ ɔ p ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,265,false,44 21 21 44,172,st2,
1061,Khalai,to drink,zaŋ³³ kɔ⁴⁴,z a ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,266,false,33 44,172,kl1,
1062,Khalai,to drink,tʰi⁵² zaŋ³³ kɔ⁴⁴,tʰ i ⁵² + z a ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,266,false,52 33 44,172,kl2,
1063,Santong,to drink,ziaŋ³³ kɔ⁴⁴,z ia ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,266,false,33 44,172,st1,
1064,Santong,to drink,ʒiaŋ³³ kɔ⁴⁴,ʒ ia ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,266,false,33 44,172,st2,
1065,Khalai,to be drunk (alcohol),lɔ³³ hu⁴⁴ zy³³ kɔ³¹,l ɔ ³³ + h u ⁴⁴ + z y ³³ + k ɔ ³¹,,nawsawu2016makyam,267,false,33 44 33 31,172,kl1,
1066,Khalai,to be drunk (alcohol),lɔ³³ hu⁴⁴ ʒə³³ kɔ²¹,l ɔ ³³ + h u ⁴⁴ + ʒ ə ³³ + k ɔ ²¹,,nawsawu2016makyam,267,false,33 44 33 21,172,kl2,
1067,Santong,to be drunk (alcohol),ry³³ kɔ³¹,r y ³³ + k ɔ ³¹,,nawsawu2016makyam,267,false,33 31,172,st1,
1068,Santong,to be drunk (alcohol),ry³³ kɔ²¹,r y ³³ + k ɔ ²¹,,nawsawu2016makyam,267,false,33 21,172,st2,
1069,Khalai,to vomit,ly³³ kɔ³¹,l y ³³ + k ɔ ³¹,,nawsawu2016makyam,268,false,33 31,172,kl1,
1070,Khalai,to vomit,lə³³ kɔ²¹,l ə ³³ + k ɔ ²¹,,nawsawu2016makyam,268,false,33 21,172,kl2,
1071,Santong,to vomit,ly³³ kɔ³¹,l y ³³ + k ɔ ³¹,,nawsawu2016makyam,268,false,33 31,172,st1,
1072,Santong,to vomit,ly³³ kɔ²¹,l y ³³ + k ɔ ²¹,,nawsawu2016makyam,268,false,33 21,172,st2,
1073,Khalai,to spit,ty³³ paʔ⁵² kɔ⁴⁴,t y ³³ + p a ʔ ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,269,false,33 52 44,172,kl1,
1074,Khalai,to spit,tə³³ paʔ⁵² kɔ⁴⁴,t ə ³³ + p a ʔ ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,269,false,33 52 44,172,kl2,
1075,Santong,to spit,ty³³ paʔ⁵² kɔ⁴⁴,t y ³³ + p a ʔ ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,269,false,33 52 44,172,st1,
1076,Santong,to spit,ty³³ paʔ²¹ kɔ⁴⁴,t y ³³ + p a ʔ ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,269,false,33 21 44,172,st2,
1077,Khalai,to cough,kʰə³³ ŋy³³ kɔ⁴⁴,kʰ ə ³³ + ŋ y ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,270,false,33 33 44,172,kl1,
1078,Khalai,to cough,kʰə³³ ŋə³³ kɔ⁴⁴,kʰ ə ³³ + ŋ ə ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,270,false,33 33 44,172,kl2,
1079,Santong,to cough,kʰə³¹ ŋy³³ kɔ⁴⁴,kʰ ə ³¹ + ŋ y ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,270,false,31 33 44,172,st1,
1080,Santong,to cough,kʰə²¹ ŋy³³ kɔ⁴⁴,kʰ ə ²¹ + ŋ y ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,270,false,21 33 44,172,st2,
1081,Khalai,to sneeze,ɲin³³ haʔ⁵² kɔ⁴⁴,ɲ i n ³³ + h a ʔ ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,271,false,33 52 44,172,kl1,
1082,Khalai,to sneeze,ɲin³³ haʔ⁵² kɔ⁴⁴,ɲ i n ³³ + h a ʔ ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,271,false,33 52 44,172,kl2,
1083,Santong,to sneeze,hat⁵² ʃy³³ kɔ³¹,h a t ⁵² + ʃ y ³³ + k ɔ ³¹,,nawsawu2016makyam,271,false,52 33 31,172,st1,
1084,Santong,to sneeze,hat⁴⁴ ʃy³³ kɔ²¹,h a t ⁴⁴ + ʃ y ³³ + k ɔ ²¹,,nawsawu2016makyam,271,false,44 33 21,172,st2,
1085,Khalai,to yawn,huom³³ kɔ³¹,h uo m ³³ + k ɔ ³¹,,nawsawu2016makyam,272,false,33 31,172,kl1,
1086,Khalai,to yawn,hom³³ kɔ²¹,h o m ³³ + k ɔ ²¹,,nawsawu2016makyam,272,false,33 21,172,kl2,
1087,Santong,to yawn,hom³³ kɔ³¹,h o m ³³ + k ɔ ³¹,,nawsawu2016makyam,272,false,33 31,172,st1,
1088,Santong,to yawn,huam³³ kɔ²¹,h ua m ³³ + k ɔ ²¹,,nawsawu2016makyam,272,false,33 21,172,st2,
1089,Khalai,to breathe,θuat³¹ ʃi³³ kɔ⁴⁴,θ ua t ³¹ + ʃ i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,273,false,31 33 44,172,kl1,
1090,Khalai,to breathe,θuat²¹ ʃi³³ kɔ⁴⁴,θ ua t ²¹ + ʃ i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,273,false,21 33 44,172,kl2,
1091,Santong,to breathe,θuat³¹ ʃi³³ kɔ⁴⁴,θ ua t ³¹ + ʃ i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,273,false,31 33 44,172,st1,
1092,Santong,to breathe,θuat²¹ ʃi³³ kɔ⁴⁴,θ ua t ²¹ + ʃ i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,273,false,21 33 44,172,st2,
1093,Khalai,to blow (on the fire),miɛ³³ muat⁴⁴ kɔ⁴⁴,m iɛ ³³ + m ua t ⁴⁴ + k ɔ ⁴⁴,,nawsawu2016makyam,274,false,33 44 44,172,kl1,
1094,Khalai,to blow (on the fire),miɛ³³ muat⁵² kɔ⁴⁴,m iɛ ³³ + m ua t ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,274,false,33 52 44,172,kl2,
1095,Santong,to blow (on the fire),muat⁵² kɔ⁴⁴,m ua t ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,274,false,52 44,172,st1,
1096,Santong,to blow (on the fire),muat⁴² kɔ⁴⁴,m ua t ⁴² + k ɔ ⁴⁴,,nawsawu2016makyam,274,false,42 44,172,st2,
1097,Khalai,to whistle,hui⁴⁴ kɔ³¹,h ui ⁴⁴ + k ɔ ³¹,,nawsawu2016makyam,275,false,44 31,172,kl1,
1098,Khalai,to whistle,hə²¹ wi⁴⁴ kɔ²¹,h ə ²¹ + w i ⁴⁴ + k ɔ ²¹,,nawsawu2016makyam,275,false,21 44 21,172,kl2,
1099,Santong,to whistle,ly³³ kʰə³¹ wi³³ kɔ⁴⁴,l y ³³ + kʰ ə ³¹ + w i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,275,false,33 31 33 44,172,st1,
1100,Santong,to whistle,ty³³ kʰə²¹ wi²¹ kɔ⁴⁴,t y ³³ + kʰ ə ²¹ + w i ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,275,false,33 21 21 44,172,st2,
1101,Khalai,to suck (milk),sup³¹ kɔ⁴⁴,s u p ³¹ + k ɔ ⁴⁴,,nawsawu2016makyam,276,false,31 44,172,kl1,
1102,Khalai,to suck (milk),sup²¹ kɔ⁴⁴,s u p ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,276,false,21 44,172,kl2,
1103,Santong,to suck (milk),sup³¹ kɔ⁴⁴,s u p ³¹ + k ɔ ⁴⁴,,nawsawu2016makyam,276,false,31 44,172,st1,
1104,Santong,to suck (milk),sup²¹ kɔ⁴⁴,s u p ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,276,false,21 44,172,st2,
1105,Khalai,to lick,lip³¹ kɔ⁴⁴,l i p ³¹ + k ɔ ⁴⁴,,nawsawu2016makyam,277,false,31 44,172,kl1,
1106,Khalai,to lick,lip²¹ kɔ⁴⁴,l i p ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,277,false,21 44,172,kl2,
1107,Santong,to lick,lip³¹ kɔ⁴⁴,l i p ³¹ + k ɔ ⁴⁴,,nawsawu2016makyam,277,false,31 44,172,st1,
1108,Santong,to lick,lip²¹ kɔ⁴⁴,l i p ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,277,false,21 44,172,st2,
1109,Khalai,to smile,tɔʔ³¹ kɔ⁴⁴,t ɔ ʔ ³¹ + k ɔ ⁴⁴,,nawsawu2016makyam,278,false,31 44,172,kl1,
1110,Khalai,to smile,tɔʔ²¹ kɔ⁴⁴,t ɔ ʔ ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,278,false,21 44,172,kl2,
1111,Santong,to smile,ni³³ kɔ⁴⁴,n i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,278,false,33 44,172,st1,
1112,Santong,to smile,ni³³ kɔ⁴⁴,n i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,278,false,33 44,172,st2,
1113,Khalai,to laugh,ni³³ kɔ⁴⁴,n i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,279,false,33 44,173,kl1,
1114,Khalai,to laugh,ni³³ kɔ⁴⁴,n i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,279,false,33 44,173,kl2,
1115,Santong,to laugh,ni³³ kɔ⁴⁴,n i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,279,false,33 44,173,st1,
1116,Santong,to laugh,ni³³ kɔ⁴⁴,n i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,279,false,33 44,173,st2,
1117,Khalai,to speak,ɲy³³ tɔʔ³¹ kɔ⁴⁴,ɲ y ³³ + t ɔ ʔ ³¹ + k ɔ ⁴⁴,,nawsawu2016makyam,280,false,33 31 44,173,kl1,
1118,Khalai,to speak,ɲə⁵² tɔʔ²¹ kɔ⁴⁴,ɲ ə ⁵² + t ɔ ʔ ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,280,false,52 21 44,173,kl2,
1119,Santong,to speak,ɲy⁵² tɔʔ³¹ kɔ⁴⁴,ɲ y ⁵² + t ɔ ʔ ³¹ + k ɔ ⁴⁴,,nawsawu2016makyam,280,false,52 31 44,173,st1,
1120,Santong,to speak,ɲy⁴² tɔʔ²¹ kɔ⁴⁴,ɲ y ⁴² + t ɔ ʔ ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,280,false,42 21 44,173,st2,
1121,Khalai,to tell about,tɔʔ³¹ tʃy⁵² huan³¹,t ɔ ʔ ³¹ + tʃ y ⁵² + h ua n ³¹,,nawsawu2016makyam,281,false,31 52 31,173,kl1,
1122,Khalai,to tell about,tɔʔ²¹ tʃəʔ⁵² huan²¹,t ɔ ʔ ²¹ + tʃ ə ʔ ⁵² + h ua n ²¹,,nawsawu2016makyam,281,false,21 52 21,173,kl2,
1123,Santong,to tell about,ɲy⁴⁴ tɔʔ³¹ ʃuap⁵² kɔ³³,ɲ y ⁴⁴ + t ɔ ʔ ³¹ + ʃ ua p ⁵² + k ɔ ³³,,nawsawu2016makyam,281,false,44 31 52 33,173,st1,
1124,Santong,to tell about,ɲy⁴² tɔʔ²¹ ʃuap⁴² kɔ⁴⁴,ɲ y ⁴² + t ɔ ʔ ²¹ + ʃ ua p ⁴² + k ɔ ⁴⁴,,nawsawu2016makyam,281,false,42 21 42 44,173,st2,
1125,Khalai,to shout,ɲein³³ kɔ⁴⁴,ɲ ei n ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,282,false,33 44,173,kl1,
1126,Khalai,to shout,ɲein³³ kɔ⁴⁴,ɲ ei n ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,282,false,33 44,173,kl2,
1127,Santong,to shout,ŋeiŋ³³ kɔ⁴⁴,ŋ ei ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,282,false,33 44,173,st1,
1128,Santong,to shout,ŋeiŋ³³ kɔ⁴⁴,ŋ ei ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,282,false,33 44,173,st2,
1129,Khalai,to lie/fib,liʔ⁵² kɔ⁴⁴,l i ʔ ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,283,false,52 44,173,kl1,
1130,Khalai,to lie/fib,liʔ⁵² kɔ⁴⁴,l i ʔ ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,283,false,52 44,173,kl2,
1131,Santong,to lie/fib,liʔ⁵² kɔ⁴⁴,l i ʔ ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,283,false,52 44,173,st1,
1132,Santong,to lie/fib,liʔ⁴² kɔ⁴⁴,l i ʔ ⁴² + k ɔ ⁴⁴,,nawsawu2016makyam,283,false,42 44,173,st2,
1133,Khalai,to sing,θu⁴⁴ sa³¹ kɔ³³,θ u ⁴⁴ + s a ³¹ + k ɔ ³³,,nawsawu2016makyam,284,false,44 31 33,173,kl1,
1134,Khalai,to sing,θu⁴⁴ ʃa³³ kɔ²¹,θ u ⁴⁴ + ʃ a ³³ + k ɔ ²¹,,nawsawu2016makyam,284,false,44 33 21,173,kl2,
1135,Santong,to sing,θu⁵² sa³³ kɔ³¹,θ u ⁵² + s a ³³ + k ɔ ³¹,,nawsawu2016makyam,284,false,52 33 31,173,st1,
1136,Santong,to sing,θu⁴² sa³³ kɔ²¹,θ u ⁴² + s a ³³ + k ɔ ²¹,,nawsawu2016makyam,284,false,42 33 21,173,st2,
1137,Khalai,to think,kʰə³³ ma³³ kɔ⁴⁴,kʰ ə ³³ + m a ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,285,false,33 33 44,173,kl1,
1138,Khalai,to think,kʰə³³ ma³³ kɔ⁴⁴,kʰ ə ³³ + m a ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,285,false,33 33 44,173,kl2,
1139,Santong,to think,kʰə³¹ ma³³ kɔ⁴⁴,kʰ ə ³¹ + m a ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,285,false,31 33 44,173,st1,
1140,Santong,to think,kʰə²¹ ma³³ kɔ⁴⁴,kʰ ə ²¹ + m a ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,285,false,21 33 44,173,st2,
1141,Khalai,to know,pʰuam³³ kɔ³¹,pʰ ua m ³³ + k ɔ ³¹,,nawsawu2016makyam,286,false,33 31,173,kl1,
1142,Khalai,to know,pʰuam³³ kɔ²¹,pʰ ua m ³³ + k ɔ ²¹,,nawsawu2016makyam,286,false,33 21,173,kl2,
1143,Santong,to know,θiɛ³³ kɔ⁴⁴,θ iɛ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,286,false,33 44,173,st1,
1144,Santong,to know,θiɛ⁴⁴ kɔ⁴⁴,θ iɛ ⁴⁴ + k ɔ ⁴⁴,,nawsawu2016makyam,286,false,44 44,173,st2,
1145,Khalai,to forget,kʰə³¹ maʔ³³ huan⁴⁴,kʰ ə ³¹ + m a ʔ ³³ + h ua n ⁴⁴,,nawsawu2016makyam,287,false,31 33 44,173,kl1,
1146,Khalai,to forget,kʰə²¹ maʔ³³ huan⁴⁴,kʰ ə ²¹ + m a ʔ ³³ + h ua n ⁴⁴,,nawsawu2016makyam,287,false,21 33 44,173,kl2,
1147,Santong,to forget,kʰə³¹ maʔ³¹ kɔ⁴⁴,kʰ ə ³¹ + m a ʔ ³¹ + k ɔ ⁴⁴,,nawsawu2016makyam,287,false,31 31 44,173,st1,
1148,Santong,to forget,kʰə²¹ maʔ²¹ kɔ⁴⁴,kʰ ə ²¹ + m a ʔ ²¹ + k ɔ ⁴⁴,,nawsawu2016makyam,287,false,21 21 44,173,st2,
1149,Khalai,to choose,ha³³ kɔ³¹,h a ³³ + k ɔ ³¹,,nawsawu2016makyam,288,false,33 31,173,kl1,
1150,Khalai,to choose,ha³³ kɔ²¹,h a ³³ + k ɔ ²¹,,nawsawu2016makyam,288,false,33 21,173,kl2,
1151,Santong,to choose,ha³³ kɔ³¹,h a ³³ + k ɔ ³¹,,nawsawu2016makyam,288,false,33 31,173,st1,
1152,Santong,to choose,ha³³ kɔ²¹,h a ³³ + k ɔ ²¹,,nawsawu2016makyam,288,false,33 21,173,st2,
1153,Khalai,to love,tʰuɔŋ³³ kɔ⁴⁴,tʰ uɔ ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,289,false,33 44,173,kl1,
1154,Khalai,to love,tʰɔŋ³³ kɔ⁴⁴,tʰ ɔ ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,289,false,33 44,173,kl2,
1155,Santong,to love,tʰoaŋ³³ kɔ⁴⁴,tʰ oa ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,289,false,33 44,173,st1,
1156,Santong,to love,tuaŋ³³ kɔ⁴⁴,t ua ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,289,false,33 44,173,st2,
1157,Khalai,to hate,tʃak⁵² kɔ⁴⁴,tʃ a k ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,290,false,52 44,173,kl1,
1158,Khalai,to hate,tʃak⁵² kɔ⁴⁴,tʃ a k ⁵² + k ɔ ⁴⁴,,nawsawu2016makyam,290,false,52 44,173,kl2,
1159,Santong,to hate,θuan³³ kɔ⁴⁴,θ ua n ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,290,false,33 44,173,st1,
1160,Santong,to hate,θuan³³ kɔ⁴⁴,θ ua n ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,290,false,33 44,173,st2,
1161,Khalai,to be ashamed,ɣo³³ kɔ⁴⁴,ɣ o ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,291,false,33 44,173,kl1,
1162,Khalai,to be ashamed,ɣo³³ kɔ⁴⁴,ɣ o ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,291,false,33 44,173,kl2,
1163,Santong,to be ashamed,ɣɔ³³ kɔ⁴⁴,ɣ ɔ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,291,false,33 44,173,st1,
1164,Santong,to be ashamed,ɣɔ³³ kɔ⁴⁴,ɣ ɔ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,291,false,33 44,173,st2,
1165,Khalai,to wait,tʃuam³³ kɔ⁴⁴,tʃ ua m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,292,false,33 44,173,kl1,
1166,Khalai,to wait,tʃuam³³ kɔ⁴⁴,tʃ ua m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,292,false,33 44,173,kl2,
1167,Santong,to wait,tʃuam³³ kɔ⁴⁴,tʃ ua m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,292,false,33 44,173,st1,
1168,Santong,to wait,tʃuam³³ kɔ⁴⁴,tʃ ua m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,292,false,33 44,173,st2,
1169,Khalai,to count,sy³³ kɔ³¹,s y ³³ + k ɔ ³¹,,nawsawu2016makyam,293,false,33 31,173,kl1,
1170,Khalai,to count,ʃə³³ kɔ²¹,ʃ ə ³³ + k ɔ ²¹,,nawsawu2016makyam,293,false,33 21,173,kl2,
1171,Santong,to count,θy³³ kɔ³¹,θ y ³³ + k ɔ ³¹,,nawsawu2016makyam,293,false,33 31,173,st1,
1172,Santong,to count,sy³³ kɔ²¹,s y ³³ + k ɔ ²¹,,nawsawu2016makyam,293,false,33 21,173,st2,
1173,Khalai,to be afraid,vi³³ kɔ⁴⁴,v i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,294,false,33 44,173,kl1,
1174,Khalai,to be afraid,li³³ kɔ⁴⁴,l i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,294,false,33 44,173,kl2,
1175,Santong,to be afraid,vi³³ kɔ⁴⁴,v i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,294,false,33 44,173,st1,
1176,Santong,to be afraid,vi³³ kɔ⁴⁴,v i ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,294,false,33 44,173,st2,
1177,Khalai,to be angry,loŋ³³ pum³³ kɔ⁴⁴,l o ŋ ³³ + p u m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,295,false,33 33 44,173,kl1,
1178,Khalai,to be angry,loŋ³³ pum³³ kɔ⁴⁴,l o ŋ ³³ + p u m ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,295,false,33 33 44,173,kl2,
1179,Santong,to be angry,louŋ³³ θaŋ³³ kɔ⁴⁴,l ou ŋ ³³ + θ a ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,295,false,33 33 44,173,st1,
1180,Santong,to be angry,laŋ³³ θaŋ³³ kɔ⁴⁴,l a ŋ ³³ + θ a ŋ ³³ + k ɔ ⁴⁴,,nawsawu2016makyam,295,false,33 33 44,173,st2,
